Filename,Damage Type,Prediction,Prediction Confidence,Correct Prediction
Corrosionstain/MS0176201710171342.jpg809943123131.png,Corrosionstain,Cracks,0.6485022,False
Corrosionstain/MS0224201801241327.jpg647552195125.png,Corrosionstain,Spalling,0.90853184,False
Corrosionstain/MS0277201710251430.jpg1022371143141.png,Corrosionstain,Corrosionstain,0.8811276,True
Corrosionstain/VA0031201708231379.jpg5890197150.png,Corrosionstain,Corrosionstain,0.89430654,True
Corrosionstain/VA0049201710281294.jpg1875335046.png,Corrosionstain,Cracks,0.9978593,False
Corrosionstain/VA0049201710281374.jpg5111140133109.png,Corrosionstain,Cracks,0.9463679,False
Corrosionstain/VA0175201612041390.jpg1302318194191.png,Corrosionstain,Corrosionstain,0.9028857,True
Corrosionstain/VA0187201610121363.jpg1638414288.png,Corrosionstain,Corrosionstain,0.54768914,True
Corrosionstain/VA0187201610121363.jpg185292483199.png,Corrosionstain,Spalling,0.4804794,False
Corrosionstain/VA0187201610121363.jpg99245234276.png,Corrosionstain,Spalling,0.670164,False
Corrosionstain/VA0188201610121357.jpg247478102248.png,Corrosionstain,Cracks,0.9945918,False
Corrosionstain/VA0188201610121357.jpg7884687288.png,Corrosionstain,Spalling,0.5690152,False
Corrosionstain/VA0188201610121357.jpg81826318856.png,Corrosionstain,Cracks,0.9515051,False
Corrosionstain/VA0188201610121357.jpg9354716182.png,Corrosionstain,Spalling,0.95212954,False
Corrosionstain/VA0234201710121457.jpg1019799202227.png,Corrosionstain,Cracks,0.95680183,False
Corrosionstain/VA0235201710121353.jpg1383967195134.png,Corrosionstain,Spalling,0.58340216,False
Corrosionstain/VA0235201710121353.jpg787744299176.png,Corrosionstain,Corrosionstain,0.99890125,True
Corrosionstain/VA0235201710121441.jpg349632227220.png,Corrosionstain,Cracks,0.6417391,False
Corrosionstain/VA0235201710121441.jpg895481765286.png,Corrosionstain,Corrosionstain,0.5355437,True
Corrosionstain/VA0235201710121483.jpg6555170479.png,Corrosionstain,Cracks,0.93666804,False
Corrosionstain/VA0284201706271302.jpg2001951046341.png,Corrosionstain,Spalling,0.82040596,False
Corrosionstain/VA0284201706271302.jpg276301178129.png,Corrosionstain,Corrosionstain,0.8521113,True
Corrosionstain/VA0595201706021290.jpg15104010560.png,Corrosionstain,Corrosionstain,0.9749262,True
Corrosionstain/VA0595201706021290.jpg264750681243.png,Corrosionstain,Cracks,0.549464,False
Corrosionstain/VA0595201706021290.jpg48410496685.png,Corrosionstain,Cracks,0.7596918,False
Corrosionstain/VA0595201706021290.jpg6957949872.png,Corrosionstain,Corrosionstain,0.98219013,True
Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140339v0.jpeg750656316155.png,Corrosionstain,Cracks,0.9849236,False
Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140357v0.jpeg1388582199147.png,Corrosionstain,Spalling,0.8722443,False
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg10066588882.png,Corrosionstain,Corrosionstain,0.99921274,True
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg110976713653.png,Corrosionstain,Cracks,0.45718032,False
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg77678813770.png,Corrosionstain,Corrosionstain,0.9941491,True
Corrosionstain/VA_2.0_0.6_0.5_1.0_0.6_84140329v0.jpeg175420213126.png,Corrosionstain,Corrosionstain,0.9999069,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.18_3217995v0.jpeg4554734653.png,Corrosionstain,Corrosionstain,0.8785084,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg195286109116.png,Corrosionstain,Corrosionstain,0.83561105,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg6316749686.png,Corrosionstain,Corrosionstain,0.88159794,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg688449113107.png,Corrosionstain,Cracks,0.97445416,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg7707206970.png,Corrosionstain,Corrosionstain,0.59567976,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg8947449270.png,Corrosionstain,Corrosionstain,0.5546027,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217806v0.jpeg1032798183120.png,Corrosionstain,Cracks,0.8097432,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v0.jpeg1318840205284.png,Corrosionstain,Cracks,0.51400465,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v1.jpeg415774153194.png,Corrosionstain,Corrosionstain,0.7245717,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg46125666214.png,Corrosionstain,Corrosionstain,0.5072721,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg197220194368.png,Corrosionstain,Corrosionstain,0.5646017,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg60824699324.png,Corrosionstain,Corrosionstain,0.99501497,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217988v0.jpeg103353070177.png,Corrosionstain,Cracks,0.7145534,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217991v0.jpeg8934418884.png,Corrosionstain,Cracks,0.76926684,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg1148700174293.png,Corrosionstain,Cracks,0.5078422,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg388408211203.png,Corrosionstain,Cracks,0.7034749,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg827563217333.png,Corrosionstain,Cracks,0.8233683,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3218015v0.jpeg483814263738.png,Corrosionstain,Cracks,0.57442796,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_21442482v1.jpeg587689732339.png,Corrosionstain,Cracks,0.44656295,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217415v1.jpeg1122845154.png,Corrosionstain,Cracks,0.968627,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217668v0.jpeg17941290345220.png,Corrosionstain,Spalling,0.8165764,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg1274638187174.png,Corrosionstain,Cracks,0.8994228,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg47190389576.png,Corrosionstain,Cracks,0.901768,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg739852302138.png,Corrosionstain,Corrosionstain,0.58659333,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v1.jpeg230445211100.png,Corrosionstain,Corrosionstain,0.99250716,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg11349058353.png,Corrosionstain,Corrosionstain,0.5227066,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg170206150.png,Corrosionstain,Corrosionstain,0.953554,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg3821138372.png,Corrosionstain,Corrosionstain,0.668629,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v3.jpeg1327687111102.png,Corrosionstain,Corrosionstain,0.44118512,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg625127256404.png,Corrosionstain,Cracks,0.45606402,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg7401021180153.png,Corrosionstain,Corrosionstain,0.9998746,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg9791214245115.png,Corrosionstain,Corrosionstain,0.5091321,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v5.jpeg3391155233174.png,Corrosionstain,Spalling,0.78934294,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217700v0.jpeg83435172268.png,Corrosionstain,Cracks,0.98869854,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg12228779751.png,Corrosionstain,Corrosionstain,0.7302262,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg135610645272.png,Corrosionstain,Cracks,0.91748285,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217745v0.jpeg62498271156.png,Corrosionstain,Spalling,0.80882305,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217754v0.jpeg13029179076.png,Corrosionstain,Cracks,0.97623867,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217765v0.jpeg201641130118.png,Corrosionstain,Corrosionstain,0.8810671,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217827v1.jpeg24043812782.png,Corrosionstain,Cracks,0.95186734,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217827v1.jpeg945581195174.png,Corrosionstain,Spalling,0.7330505,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217859v0.jpeg1792811575.png,Corrosionstain,Corrosionstain,0.99335253,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217859v0.jpeg3983304332.png,Corrosionstain,Corrosionstain,0.99991906,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217892v1.jpeg1367148242368.png,Corrosionstain,Corrosionstain,0.72764415,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217893v1.jpeg149614130175.png,Corrosionstain,Corrosionstain,0.9979849,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217893v1.jpeg276599493.png,Corrosionstain,Corrosionstain,0.8106942,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217914v1.jpeg137110159055.png,Corrosionstain,Cracks,0.97824186,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217920v0.jpeg7097359991.png,Corrosionstain,Cracks,0.91718763,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217920v1.jpeg949700233368.png,Corrosionstain,Spalling,0.4112407,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217922v0.jpeg4862284951544.png,Corrosionstain,Corrosionstain,0.7522228,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217922v0.jpeg539896189340.png,Corrosionstain,Cracks,0.8055041,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217926v0.jpeg3041292199.png,Corrosionstain,Corrosionstain,0.50342673,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217932v0.jpeg4657719199.png,Corrosionstain,Cracks,0.6303097,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217932v0.jpeg630105877105.png,Corrosionstain,Cracks,0.99721885,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217934v0.jpeg993769449175.png,Corrosionstain,Spalling,0.55407184,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217935v0.jpeg704198543711.png,Corrosionstain,Corrosionstain,0.995054,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217935v1.jpeg1169443219262.png,Corrosionstain,Corrosionstain,0.9999691,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217936v1.jpeg100415412272.png,Corrosionstain,Corrosionstain,0.80834985,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217936v1.jpeg11321107490.png,Corrosionstain,Corrosionstain,0.9500174,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217937v0.jpeg10561599675.png,Corrosionstain,Corrosionstain,0.9991049,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg247480349476.png,Corrosionstain,Corrosionstain,0.75008774,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v1.jpeg125229212358.png,Corrosionstain,Corrosionstain,0.9711761,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217939v0.jpeg523112169298.png,Corrosionstain,Corrosionstain,0.7017282,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217939v1.jpeg130429513361.png,Corrosionstain,Corrosionstain,0.9983375,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v0.jpeg767301102154.png,Corrosionstain,Cracks,0.60107464,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v1.jpeg12403375590.png,Corrosionstain,Corrosionstain,0.92291725,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v1.jpeg126416912061.png,Corrosionstain,Corrosionstain,0.9337146,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v1.jpeg755539530198.png,Corrosionstain,Spalling,0.50181323,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v2.jpeg101343506711.png,Corrosionstain,Cracks,0.58819896,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217946v1.jpeg48651517790.png,Corrosionstain,Cracks,0.50566745,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218012v0.jpeg9686426550.png,Corrosionstain,Spalling,0.3961759,False
Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg153059779169.png,Corrosionstain,Corrosionstain,0.9328644,True
Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg969512157139.png,Corrosionstain,Cracks,0.724543,False
Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217943v0.jpeg632617283275.png,Corrosionstain,Cracks,0.8861687,False
Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217943v1.jpeg1142329304117.png,Corrosionstain,Corrosionstain,0.94223785,True
Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217943v1.jpeg1544192160144.png,Corrosionstain,Corrosionstain,0.90180683,True
Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217411v0.jpeg506179136121.png,Corrosionstain,Corrosionstain,0.99871314,True
Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217504v1.jpeg20271693374325.png,Corrosionstain,Corrosionstain,0.6968017,True
Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217544v0.jpeg228155124106.png,Corrosionstain,Spalling,0.8576854,False
Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217558v0.jpeg1027311748.png,Corrosionstain,Spalling,0.9742532,False
