Filename,Damage Type,Prediction,Prediction Confidence,Correct Prediction
Corrosionstain/MS0176201710171342.jpg809943123131.png,Corrosionstain,Corrosionstain,0.9112802,True
Corrosionstain/MS0224201801241327.jpg647552195125.png,Corrosionstain,Cracks,0.98354995,False
Corrosionstain/MS0277201710251430.jpg1022371143141.png,Corrosionstain,Corrosionstain,0.8320955,True
Corrosionstain/VA0031201708231379.jpg5890197150.png,Corrosionstain,Corrosionstain,0.9170548,True
Corrosionstain/VA0049201710281294.jpg1875335046.png,Corrosionstain,Corrosionstain,0.87068963,True
Corrosionstain/VA0049201710281374.jpg5111140133109.png,Corrosionstain,Corrosionstain,0.76770914,True
Corrosionstain/VA0175201612041390.jpg1302318194191.png,Corrosionstain,Cracks,0.98059,False
Corrosionstain/VA0187201610121363.jpg1638414288.png,Corrosionstain,Cracks,0.9951238,False
Corrosionstain/VA0187201610121363.jpg185292483199.png,Corrosionstain,Cracks,0.94303083,False
Corrosionstain/VA0187201610121363.jpg99245234276.png,Corrosionstain,Cracks,0.9438146,False
Corrosionstain/VA0188201610121357.jpg247478102248.png,Corrosionstain,Corrosionstain,0.7974862,True
Corrosionstain/VA0188201610121357.jpg7884687288.png,Corrosionstain,Corrosionstain,0.90873164,True
Corrosionstain/VA0188201610121357.jpg81826318856.png,Corrosionstain,Corrosionstain,0.8214595,True
Corrosionstain/VA0188201610121357.jpg9354716182.png,Corrosionstain,Spalling,0.86697495,False
Corrosionstain/VA0234201710121457.jpg1019799202227.png,Corrosionstain,Corrosionstain,0.874542,True
Corrosionstain/VA0235201710121353.jpg1383967195134.png,Corrosionstain,Corrosionstain,0.9249614,True
Corrosionstain/VA0235201710121353.jpg787744299176.png,Corrosionstain,Corrosionstain,0.9832255,True
Corrosionstain/VA0235201710121441.jpg349632227220.png,Corrosionstain,Corrosionstain,0.86663365,True
Corrosionstain/VA0235201710121441.jpg895481765286.png,Corrosionstain,Corrosionstain,0.84799045,True
Corrosionstain/VA0235201710121483.jpg6555170479.png,Corrosionstain,Corrosionstain,0.88152575,True
Corrosionstain/VA0284201706271302.jpg2001951046341.png,Corrosionstain,Spalling,0.9127254,False
Corrosionstain/VA0284201706271302.jpg276301178129.png,Corrosionstain,Corrosionstain,0.87605923,True
Corrosionstain/VA0595201706021290.jpg15104010560.png,Corrosionstain,Corrosionstain,0.9331876,True
Corrosionstain/VA0595201706021290.jpg264750681243.png,Corrosionstain,Spalling,0.8254627,False
Corrosionstain/VA0595201706021290.jpg48410496685.png,Corrosionstain,Corrosionstain,0.813721,True
Corrosionstain/VA0595201706021290.jpg6957949872.png,Corrosionstain,Corrosionstain,0.92823005,True
Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140339v0.jpeg750656316155.png,Corrosionstain,Corrosionstain,0.9236352,True
Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140357v0.jpeg1388582199147.png,Corrosionstain,Corrosionstain,0.8966104,True
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg10066588882.png,Corrosionstain,Corrosionstain,0.99276966,True
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg110976713653.png,Corrosionstain,Corrosionstain,0.96689147,True
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg77678813770.png,Corrosionstain,Corrosionstain,0.9887503,True
Corrosionstain/VA_2.0_0.6_0.5_1.0_0.6_84140329v0.jpeg175420213126.png,Corrosionstain,Corrosionstain,0.9361242,True
