Filename,Damage Type,Prediction,Prediction Confidence,Correct Prediction
Corrosionstain/MS0176201710171342.jpg809943123131.png,Corrosionstain,Corrosionstain,0.99969304,True
Corrosionstain/MS0224201801241327.jpg647552195125.png,Corrosionstain,Corrosionstain,0.8152237,True
Corrosionstain/MS0277201710251430.jpg1022371143141.png,Corrosionstain,Corrosionstain,0.9999938,True
Corrosionstain/VA0031201708231379.jpg5890197150.png,Corrosionstain,Corrosionstain,0.9999995,True
Corrosionstain/VA0049201710281294.jpg1875335046.png,Corrosionstain,Cracks,0.7049085,False
Corrosionstain/VA0049201710281374.jpg5111140133109.png,Corrosionstain,Corrosionstain,0.76919407,True
Corrosionstain/VA0175201612041390.jpg1302318194191.png,Corrosionstain,Corrosionstain,0.9850322,True
Corrosionstain/VA0187201610121363.jpg1638414288.png,Corrosionstain,Corrosionstain,0.9615589,True
Corrosionstain/VA0187201610121363.jpg185292483199.png,Corrosionstain,Corrosionstain,0.61740583,True
Corrosionstain/VA0187201610121363.jpg99245234276.png,Corrosionstain,Corrosionstain,0.99550146,True
Corrosionstain/VA0188201610121357.jpg247478102248.png,Corrosionstain,Corrosionstain,0.9994649,True
Corrosionstain/VA0188201610121357.jpg7884687288.png,Corrosionstain,Corrosionstain,0.99544406,True
Corrosionstain/VA0188201610121357.jpg81826318856.png,Corrosionstain,Cracks,0.84967846,False
Corrosionstain/VA0188201610121357.jpg9354716182.png,Corrosionstain,Corrosionstain,0.9968129,True
Corrosionstain/VA0234201710121457.jpg1019799202227.png,Corrosionstain,Corrosionstain,0.93013906,True
Corrosionstain/VA0235201710121353.jpg1383967195134.png,Corrosionstain,Corrosionstain,0.97225505,True
Corrosionstain/VA0235201710121353.jpg787744299176.png,Corrosionstain,Corrosionstain,0.9999999,True
Corrosionstain/VA0235201710121441.jpg349632227220.png,Corrosionstain,Corrosionstain,0.93014187,True
Corrosionstain/VA0235201710121441.jpg895481765286.png,Corrosionstain,Spalling,0.5949294,False
Corrosionstain/VA0235201710121483.jpg6555170479.png,Corrosionstain,Corrosionstain,0.9989366,True
Corrosionstain/VA0284201706271302.jpg2001951046341.png,Corrosionstain,Spalling,0.4281816,False
Corrosionstain/VA0284201706271302.jpg276301178129.png,Corrosionstain,Corrosionstain,0.9999993,True
Corrosionstain/VA0595201706021290.jpg15104010560.png,Corrosionstain,Corrosionstain,0.99773175,True
Corrosionstain/VA0595201706021290.jpg264750681243.png,Corrosionstain,Corrosionstain,0.8864833,True
Corrosionstain/VA0595201706021290.jpg48410496685.png,Corrosionstain,Corrosionstain,0.9795293,True
Corrosionstain/VA0595201706021290.jpg6957949872.png,Corrosionstain,Corrosionstain,0.9999975,True
Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140339v0.jpeg750656316155.png,Corrosionstain,Corrosionstain,0.9983246,True
Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140357v0.jpeg1388582199147.png,Corrosionstain,Spalling,0.7788371,False
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg10066588882.png,Corrosionstain,Corrosionstain,1.0,True
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg110976713653.png,Corrosionstain,Corrosionstain,0.81572855,True
Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg77678813770.png,Corrosionstain,Corrosionstain,0.999985,True
Corrosionstain/VA_2.0_0.6_0.5_1.0_0.6_84140329v0.jpeg175420213126.png,Corrosionstain,Corrosionstain,1.0,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.18_3217995v0.jpeg4554734653.png,Corrosionstain,Corrosionstain,0.99601126,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg195286109116.png,Corrosionstain,Corrosionstain,0.99528944,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg6316749686.png,Corrosionstain,Corrosionstain,0.99746704,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg688449113107.png,Corrosionstain,Corrosionstain,0.9036632,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg7707206970.png,Corrosionstain,Corrosionstain,0.99976367,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217706v0.jpeg8947449270.png,Corrosionstain,Corrosionstain,0.9313187,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217806v0.jpeg1032798183120.png,Corrosionstain,Corrosionstain,0.80668885,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v0.jpeg1318840205284.png,Corrosionstain,Corrosionstain,0.99994683,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v1.jpeg415774153194.png,Corrosionstain,Corrosionstain,0.99994254,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg46125666214.png,Corrosionstain,Corrosionstain,0.8524911,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg197220194368.png,Corrosionstain,Corrosionstain,0.99985373,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg60824699324.png,Corrosionstain,Corrosionstain,0.99999714,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217988v0.jpeg103353070177.png,Corrosionstain,Corrosionstain,0.7957583,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217991v0.jpeg8934418884.png,Corrosionstain,Corrosionstain,0.93801165,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg1148700174293.png,Corrosionstain,Spalling,0.9929582,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg388408211203.png,Corrosionstain,Spalling,0.77799094,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217999v0.jpeg827563217333.png,Corrosionstain,Corrosionstain,0.85113794,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3218015v0.jpeg483814263738.png,Corrosionstain,Corrosionstain,0.97255206,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_21442482v1.jpeg587689732339.png,Corrosionstain,Corrosionstain,0.9894963,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217415v1.jpeg1122845154.png,Corrosionstain,Corrosionstain,0.9435941,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217668v0.jpeg17941290345220.png,Corrosionstain,Spalling,0.7875063,False
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg1274638187174.png,Corrosionstain,Corrosionstain,0.98482543,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg47190389576.png,Corrosionstain,Corrosionstain,0.7643746,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg739852302138.png,Corrosionstain,Corrosionstain,0.8974318,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v1.jpeg230445211100.png,Corrosionstain,Corrosionstain,0.99998164,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg11349058353.png,Corrosionstain,Corrosionstain,0.99370474,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg170206150.png,Corrosionstain,Corrosionstain,0.9998771,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg3821138372.png,Corrosionstain,Corrosionstain,0.99703777,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v3.jpeg1327687111102.png,Corrosionstain,Corrosionstain,0.99309057,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg625127256404.png,Corrosionstain,Corrosionstain,0.99673563,True
Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg7401021180153.png,Corrosionstain,Corrosionstain,0.9999999,True
