Filename,Damage Type,Prediction,Prediction Confidence,Correct Prediction
Corrosionstain/MS0176201710171342.jpg809943123131.png,Corrosionstain,Corrosionstain,0.99046725,True
Corrosionstain/MS0224201801241327.jpg647552195125.png,Corrosionstain,Corrosionstain,0.98904014,True
Corrosionstain/MS0277201710251430.jpg1022371143141.png,Corrosionstain,Corrosionstain,0.9814953,True
Corrosionstain/VA0031201708231379.jpg5890197150.png,Corrosionstain,Corrosionstain,0.9913167,True
Corrosionstain/VA0049201710281294.jpg1875335046.png,Corrosionstain,Cracks,0.9944035,False
Corrosionstain/VA0049201710281374.jpg5111140133109.png,Corrosionstain,Cracks,0.42712036,False
Corrosionstain/VA0175201612041390.jpg1302318194191.png,Corrosionstain,Corrosionstain,0.98172057,True
Corrosionstain/VA0187201610121363.jpg1638414288.png,Corrosionstain,Corrosionstain,0.9654559,True
Corrosionstain/VA0187201610121363.jpg185292483199.png,Corrosionstain,Corrosionstain,0.9705796,True
Corrosionstain/VA0187201610121363.jpg99245234276.png,Corrosionstain,Corrosionstain,0.9449374,True
Corrosionstain/VA0188201610121357.jpg247478102248.png,Corrosionstain,Corrosionstain,0.87053764,True
Corrosionstain/VA0188201610121357.jpg7884687288.png,Corrosionstain,Corrosionstain,0.9875487,True
Corrosionstain/VA0188201610121357.jpg81826318856.png,Corrosionstain,Corrosionstain,0.96185106,True
Corrosionstain/VA0188201610121357.jpg9354716182.png,Corrosionstain,Corrosionstain,0.9232917,True
Corrosionstain/VA0234201710121457.jpg1019799202227.png,Corrosionstain,Corrosionstain,0.9821317,True
Corrosionstain/VA0235201710121353.jpg1383967195134.png,Corrosionstain,Corrosionstain,0.998898,True
Corrosionstain/VA0235201710121353.jpg787744299176.png,Corrosionstain,Corrosionstain,0.9983992,True
Corrosionstain/VA0235201710121441.jpg349632227220.png,Corrosionstain,Corrosionstain,0.98550224,True
Corrosionstain/VA0235201710121441.jpg895481765286.png,Corrosionstain,Corrosionstain,0.9722668,True
Corrosionstain/VA0235201710121483.jpg6555170479.png,Corrosionstain,Corrosionstain,0.86219364,True
Corrosionstain/VA0284201706271302.jpg2001951046341.png,Corrosionstain,Corrosionstain,0.49083352,True
Corrosionstain/VA0284201706271302.jpg276301178129.png,Corrosionstain,Corrosionstain,0.99825054,True
