Filename,Damage Type,Prediction,Prediction Confidence,Correct Prediction
Corrosionstain/MS0176201710171342.jpg809943123131.png,Corrosionstain,Corrosionstain,0.94045144,True
Corrosionstain/MS0224201801241327.jpg647552195125.png,Corrosionstain,Spalling,0.9588871,False
Corrosionstain/MS0277201710251430.jpg1022371143141.png,Corrosionstain,Corrosionstain,0.9997253,True
Corrosionstain/VA0031201708231379.jpg5890197150.png,Corrosionstain,Corrosionstain,0.9987833,True
Corrosionstain/VA0049201710281294.jpg1875335046.png,Corrosionstain,Cracks,0.5632495,False
Corrosionstain/VA0049201710281374.jpg5111140133109.png,Corrosionstain,Cracks,0.42380276,False
Corrosionstain/VA0175201612041390.jpg1302318194191.png,Corrosionstain,Spalling,0.5961483,False
Corrosionstain/VA0187201610121363.jpg1638414288.png,Corrosionstain,Corrosionstain,0.67932886,True
Corrosionstain/VA0187201610121363.jpg185292483199.png,Corrosionstain,Spalling,0.895904,False
Corrosionstain/VA0187201610121363.jpg99245234276.png,Corrosionstain,Spalling,0.71708935,False
Corrosionstain/VA0188201610121357.jpg247478102248.png,Corrosionstain,Corrosionstain,0.9714524,True
Corrosionstain/VA0188201610121357.jpg7884687288.png,Corrosionstain,Spalling,0.5965267,False
Corrosionstain/VA0188201610121357.jpg81826318856.png,Corrosionstain,Cracks,0.83361137,False
Corrosionstain/VA0188201610121357.jpg9354716182.png,Corrosionstain,Spalling,0.6337267,False
Corrosionstain/VA0234201710121457.jpg1019799202227.png,Corrosionstain,Corrosionstain,0.9689154,True
Corrosionstain/VA0235201710121353.jpg1383967195134.png,Corrosionstain,Corrosionstain,0.82136136,True
Corrosionstain/VA0235201710121353.jpg787744299176.png,Corrosionstain,Corrosionstain,0.9900619,True
Corrosionstain/VA0235201710121441.jpg349632227220.png,Corrosionstain,Corrosionstain,0.9112128,True
Corrosionstain/VA0235201710121441.jpg895481765286.png,Corrosionstain,Spalling,0.57217467,False
Corrosionstain/VA0235201710121483.jpg6555170479.png,Corrosionstain,Corrosionstain,0.9782485,True
Corrosionstain/VA0284201706271302.jpg2001951046341.png,Corrosionstain,Spalling,0.93529737,False
Corrosionstain/VA0284201706271302.jpg276301178129.png,Corrosionstain,Corrosionstain,0.99163485,True
Corrosionstain/VA0595201706021290.jpg15104010560.png,Corrosionstain,Corrosionstain,0.9077403,True
Corrosionstain/VA0595201706021290.jpg264750681243.png,Corrosionstain,Corrosionstain,0.5939769,True
Corrosionstain/VA0595201706021290.jpg48410496685.png,Corrosionstain,Corrosionstain,0.8540066,True
